CustomerID,Recency,Frequency,Monetary,RFM_Score,RFM_Segment,Segment,PC1,PC2,PC3,LD1,LD2,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster,Cluster_Label
12364.0,8,3,1106.28,10,433,Champions,0.8900014766613209,-0.4532349865015669,-0.4217237685158214,1.552867373622199,1.0534017334208945,1,0,1,Loyal Customers
12365.0,291,1,307.94,4,112,Lost Customers,-1.7826706069012013,1.286865816998215,-0.3725660283454179,-3.1842060270368564,-0.8892877820483954,2,0,2,Lost Customers
12367.0,4,1,138.3,6,411,At Risk,-0.7561438145378067,-1.4479128951846822,-0.0128324531162225,-0.9322571023652148,1.707631253529044,0,0,3,At Risk
12370.0,51,4,2602.41,10,334,Champions,1.3060020276232815,0.285849780684939,-0.6458246540597989,2.078955775087595,0.4939464313131634,1,0,0,Loyal Customers
12371.0,60,1,1300.46,7,214,Loyal Customers,0.0646995613099459,-0.2944481333988589,-1.2469473460409468,0.1736995108088876,2.029111187133472,1,0,3,Loyal Customers
12372.0,72,3,938.34,8,233,Loyal Customers,0.4930737927233171,0.054622817083493,-0.3104344089190572,0.7964211040847007,0.3380287649728897,1,0,1,Loyal Customers
12373.0,311,1,299.1,4,112,Lost Customers,-1.895724061548753,1.4522403327495657,-0.3503107364987186,-3.403968963186471,-1.103931285767199,2,0,2,Lost Customers
12374.0,25,1,531.73,7,313,Loyal Customers,-0.2010933251819009,-0.865288406525242,-0.7574294340796436,-0.1433673165182013,2.028705352449109,0,0,3,At Risk
12375.0,11,2,283.3,8,422,Loyal Customers,-0.0614220375272536,-0.974348653855042,0.0288557998634847,0.1042043263876908,1.078750156612066,0,0,3,At Risk
12377.0,315,2,1472.52,7,124,Loyal Customers,-0.7550287593091023,2.161417801501021,-0.8009636334018639,-1.685285285694832,-1.3526631651931926,2,3,2,Lost Customers
12378.0,130,1,3396.64,7,214,Loyal Customers,0.1901948013272116,0.6007288409541977,-1.763110786091113,0.193269250895442,1.700563446881337,1,0,1,Loyal Customers
12379.0,82,2,736.44,7,223,Loyal Customers,0.0559707635806617,-0.0723900017096807,-0.4834025694009903,0.1090785249621946,0.737483360229333,1,0,1,Loyal Customers
12380.0,22,4,1738.25,10,334,Champions,1.251151868666059,-0.08674487734794,-0.4287264411382787,2.0665211813968805,0.6277400547721229,1,0,0,Loyal Customers
12381.0,5,5,1253.46,12,444,Champions,1.3450449143485192,-0.2421593059983053,-0.0535410447543032,2.250943368132164,0.2916055003842734,1,0,0,Loyal Customers
12383.0,185,5,1211.84,9,144,Loyal Customers,0.4393148183386824,1.314046011522704,0.0193799364253745,0.4421971853707883,-1.5495504752000298,1,-1,1,Loyal Customers
12384.0,29,2,286.32,7,322,Loyal Customers,-0.1451484861412184,-0.8145721479998245,0.0283440125221196,-0.0663089340632049,0.9001874569952486,0,0,3,At Risk
12386.0,367,1,215.7,4,112,Lost Customers,-2.33226216184715,1.8424540459417995,-0.1512300386537084,-4.200891681969308,-1.802249616423068,2,0,2,Lost Customers
12388.0,16,6,2466.7000000000003,12,444,Champions,1.7670559302836724,0.1312862828833322,-0.262106900505458,2.863640326673988,0.1293096442997452,3,0,0,Champions
12390.0,80,1,407.74,5,212,At Risk,-0.6028969648324585,-0.4656902998862403,-0.5926096670779051,-0.8852904773104526,1.3647059583562249,0,0,3,At Risk
12391.0,22,1,428.11,6,312,At Risk,-0.2925047396538577,-0.9558765957032364,-0.6372454746486619,-0.2744055734107788,1.9730089342731505,0,0,3,At Risk
12393.0,72,4,1193.5,9,234,Loyal Customers,0.8196351112844836,0.2363169312576609,-0.203387419625712,1.2917990747794967,-0.0296202433473071,1,0,0,Loyal Customers
12394.0,217,1,331.18,4,112,Lost Customers,-1.3815061705909015,0.6645798885295024,-0.4353815819882417,-2.397012199452148,-0.1090028050888658,2,0,2,Lost Customers
12395.0,19,12,1844.57,11,344,Champions,2.188096944558403,0.37609700441651,0.571567453809244,3.4967774160029075,-1.302331152135874,3,0,0,Champions
12397.0,36,2,1720.01,9,324,Loyal Customers,0.6994187197865044,-0.2200061575637306,-0.9716273818798628,1.194795944376386,1.542139974121335,1,0,1,Loyal Customers
12398.0,46,1,1349.44,8,314,Loyal Customers,0.1520003487427343,-0.4052549962877514,-1.2718308674761218,0.3398877376880396,2.1859825339343835,1,0,3,Loyal Customers
12399.0,119,4,729.15,8,233,Loyal Customers,0.3457184989032699,0.4985413660663797,0.0862709313188566,0.4602111762820651,-0.7029261726088727,1,0,1,Loyal Customers
12401.0,303,1,32.85,3,111,Lost Customers,-2.9279243563006725,0.7320780091251425,0.868859951724977,-4.946597941742133,-1.8919158936688345,2,-1,2,Lost Customers
12402.0,323,1,195.6,3,111,Lost Customers,-2.162719395966092,1.430569696465349,-0.1099461779523213,-3.837233785047167,-1.3942485958034467,2,0,2,Lost Customers
12403.0,50,1,92.9,5,311,At Risk,-1.1770723226718272,-1.1652238077698494,0.2217589967855936,-1.6812209853807836,1.0834488642163038,0,0,3,At Risk
12405.0,149,1,1104.87,5,113,At Risk,-0.4549219549626879,0.4314322708761111,-1.1290658277286154,-0.8292670209498917,1.060537997267974,1,0,3,Loyal Customers
12406.0,22,2,2871.78,9,324,Loyal Customers,1.0202120005589677,-0.1890792715775728,-1.2626516237572698,1.7143439496300026,1.8883852252964608,1,0,1,Loyal Customers
12407.0,50,5,1085.01,10,343,Champions,1.0519376229900272,0.1064193529436953,0.0406868069974469,1.6978534457245975,-0.2227600115054061,1,0,0,Loyal Customers
12408.0,33,5,1869.47,11,344,Champions,1.402927518269768,0.1205761052876251,-0.2687654195897704,2.270400743019361,0.1664189184260328,1,0,0,Loyal Customers
12409.0,79,3,1646.79,9,234,Loyal Customers,0.7345131067092509,0.2830803474430644,-0.6229451942697697,1.144772278198692,0.4908148763599779,1,0,0,Loyal Customers
12410.0,309,1,274.23,4,112,Lost Customers,-1.928330947700664,1.4090474409096103,-0.3024839800979836,-3.4484479813036093,-1.1180819165542006,2,0,2,Lost Customers
12412.0,75,3,1115.04,8,233,Loyal Customers,0.562906734779654,0.132112521823217,-0.4060226731626078,0.8948032180692895,0.3762239799481425,1,0,0,Loyal Customers
12413.0,67,3,545.2,8,233,Loyal Customers,0.25148923686671,-0.1505228969340123,-0.0084186661170795,0.4429829661848821,0.1728296965182762,1,0,1,Loyal Customers
12414.0,217,3,343.65000000000003,6,132,At Risk,-0.7156175934749813,1.0174260346704416,0.2943699821273073,-1.3856413327194308,-1.5336784500867784,2,0,1,Lost Customers
12415.0,25,11,3756.06,11,344,Champions,2.432767873312291,0.6007469901506325,0.088786964044406,3.8520327713562383,-0.9138932862702984,3,0,0,Champions
12417.0,3,9,2151.75,12,444,Champions,2.0975498493483986,0.1533736036824403,0.1965515174578101,3.3973069954247546,-0.5337295711977915,3,0,0,Champions
12418.0,113,1,418.16,5,212,At Risk,-0.7535462360293251,-0.171037184099567,-0.5967955553948926,-1.1935862097620982,1.0396518650346942,0,0,3,At Risk
12420.0,64,1,380.3,5,212,At Risk,-0.5579901271624136,-0.6256309617346326,-0.5585108864965307,-0.7783926853053343,1.4994888840719005,0,0,3,At Risk
12421.0,16,4,607.57,10,433,Champions,0.7650629435923698,-0.4520087186299621,0.1573119365690838,1.3454918379761631,0.2703834879936606,1,0,1,Loyal Customers
12422.0,96,3,645.3100000000001,8,233,Loyal Customers,0.1908889677296906,0.1519914696557417,-0.0939235259980516,0.280698719449019,-0.0545999064840395,1,0,1,Loyal Customers
12423.0,1,8,1535.61,12,444,Champions,1.8433725254458284,-0.0165094170599254,0.2706355667168691,3.016957771743642,-0.4289375582305308,3,0,0,Champions
12424.0,163,2,703.72,6,123,At Risk,-0.3664401788417841,0.6188988831137113,-0.433681779587547,-0.7273041172435679,-0.1030666345858272,1,0,1,Loyal Customers
12425.0,78,1,538.14,6,213,At Risk,-0.4570272480529022,-0.400544984967827,-0.7482151110313032,-0.6596689369263623,1.4953086369932191,0,0,3,At Risk
12426.0,195,1,446.08,4,112,Lost Customers,-1.1269376900854178,0.5617073193351849,-0.6082787296120881,-1.958217967413865,0.2327115085958005,2,0,2,Lost Customers
12427.0,22,3,425.62,8,332,Loyal Customers,0.3524265978814166,-0.6157518355449992,0.1163936875677798,0.7052493035372712,0.5313359364801773,1,0,1,Loyal Customers
12428.0,26,8,4830.43,11,344,Champions,2.282491580652481,0.5425427626910293,-0.3631409840937007,3.620666459455687,-0.2264798759625788,3,0,0,Champions
12429.0,9,4,2313.04,11,434,Champions,1.4556048197040308,-0.1147384773416475,-0.5924732937827191,2.4075700188777454,0.8734799929926755,1,0,0,Loyal Customers
12430.0,43,1,168.6,5,311,At Risk,-0.8521355762062395,-1.0498818387421056,-0.1113001486730632,-1.172437455354181,1.3900216143398416,0,0,3,At Risk
12431.0,60,13,3933.55,10,244,Champions,2.426609407075492,0.9950864914224196,0.2403325282016691,3.758346352686687,-1.570997571626917,3,-1,0,Champions
12432.0,43,4,1909.68,10,334,Champions,1.1935847897713885,0.1240107630545381,-0.4750462370934882,1.928295902219472,0.4519511533940309,1,0,0,Loyal Customers
12433.0,1,7,7947.37,12,444,Champions,2.540403606708808,0.415326999853887,-0.7768338765657476,4.071203385645263,0.470248092325866,3,0,0,Champions
12434.0,85,2,624.84,7,223,Loyal Customers,-0.0394370202602753,-0.0952041106526715,-0.3906452247228802,-0.0426091831975793,0.6416602135124462,1,0,3,Loyal Customers
12435.0,268,1,78.0,3,111,Lost Customers,-2.338800667604508,0.6801860304115567,0.3839220686233317,-3.969862440710768,-1.198942307704921,2,0,2,Lost Customers
12436.0,100,1,429.01,5,212,At Risk,-0.6767781374654434,-0.276537570529374,-0.6150039449351736,-1.0457713839048275,1.181833103373244,0,0,3,At Risk
12437.0,2,18,2760.54,12,444,Champions,2.8246529084343024,0.5354785490213205,0.751691296780253,4.50348224729425,-1.7572174765290105,3,0,0,Champions
12438.0,14,2,1753.12,10,424,Champions,0.8174525920456956,-0.4057574591795723,-0.9888988882497776,1.4269632385620312,1.7731180004162828,1,0,1,Loyal Customers
12441.0,367,1,155.55,3,111,Lost Customers,-2.4919453309924067,1.7455237597836009,0.0307809248293569,-4.442550882452531,-1.9317605260517283,2,0,2,Lost Customers
12442.0,3,1,144.06,6,411,At Risk,-0.7313049062323327,-1.4445352632856288,-0.0358141801105732,-0.8922331443717749,1.73392441009281,0,0,3,At Risk
12444.0,21,5,2382.56,11,344,Champions,1.5812558350367818,0.0884244167792891,-0.4080650418746302,2.5694798475668064,0.3848229130426182,3,0,0,Champions
12445.0,22,1,77.4,5,311,At Risk,-1.1273605146033998,-1.462647657424037,0.3143445068210973,-1.5378485534883106,1.2958998099915482,0,0,3,At Risk
12446.0,58,1,734.36,6,213,At Risk,-0.205794418647059,-0.4820423682187668,-0.9279707911021756,-0.2307899279551662,1.8220224146967967,0,0,3,At Risk
12447.0,243,1,379.79,4,112,Lost Customers,-1.4428670331683442,0.9315325917178718,-0.50402860857161,-2.553146763669763,-0.3186065486644262,2,0,2,Lost Customers
12448.0,44,1,283.95,6,312,At Risk,-0.6022455589927297,-0.886494535369453,-0.4014614830172022,-0.7966957891687835,1.5865471382652032,0,0,3,At Risk
12449.0,22,4,2733.84,10,334,Champions,1.4734437124829762,0.048189894720663,-0.6821003745597773,2.4029302690814567,0.8080296810981941,1,0,0,Loyal Customers
12450.0,156,2,131.88,4,121,Lost Customers,-1.1512298178792668,0.0606188500238238,0.498153613991025,-1.8979436128951512,-0.6965366027696348,0,0,2,At Risk
12451.0,11,5,5878.31,12,444,Champions,2.074061683703222,0.2705656959557801,-0.9164747974164952,3.33961163642079,0.8459885055492655,3,0,0,Champions
12452.0,17,1,287.67,7,412,Loyal Customers,-0.4625015672317419,-1.1175673919318805,-0.4168272569166033,-0.5195052228346483,1.865871036931649,0,0,3,At Risk
12453.0,134,1,707.09,6,213,At Risk,-0.5997763097425117,0.1680034627798537,-0.8840026792920781,-1.011981089918439,1.0352676766627258,0,0,3,At Risk
12454.0,56,1,66.4,4,211,Lost Customers,-1.36956036514532,-1.2118672451120314,0.4091800157183943,-1.9871274694586585,0.8904461114089278,0,0,3,At Risk
12455.0,73,5,1201.86,10,244,Champions,0.9885115354181322,0.3370184601147385,-0.0096153338493517,1.5458941779959487,-0.4155960160572374,1,0,1,Loyal Customers
12456.0,44,3,1663.24,10,334,Champions,0.9122838111008116,-0.0185095968989714,-0.6390124167646696,1.4989798457256065,0.8501609456549813,1,0,1,Loyal Customers
12457.0,86,2,958.93,7,223,Loyal Customers,0.1657089928306923,0.0410228529880181,-0.6298061978891544,0.265418394392572,0.8018961478376183,1,0,3,Loyal Customers
12458.0,71,2,612.38,7,223,Loyal Customers,0.0198432726809844,-0.2230198703708063,-0.3835902693168561,0.0811737586899672,0.7758055601389643,1,0,1,Loyal Customers
12461.0,155,1,419.08,4,112,Lost Customers,-0.9599399814135948,0.1950780397032328,-0.5854151334608315,-1.6081459946100205,0.6140580450299782,0,0,2,At Risk
12462.0,19,2,657.8,8,323,Loyal Customers,0.3117951157255704,-0.6541998371070479,-0.4391890361782475,0.6495501225076896,1.332267002242116,1,0,1,Loyal Customers
12463.0,53,4,1155.38,9,234,Loyal Customers,0.8975620850809357,0.0613200594070903,-0.1909349459672146,1.4559691825932533,0.150386376128812,1,0,0,Loyal Customers
12464.0,150,4,76.5,5,131,At Risk,-0.908990995630744,0.0996119519915191,1.3511817383204177,-1.514065440796715,-1.9111322890763949,0,0,2,At Risk
12465.0,17,2,621.49,9,423,Loyal Customers,0.2938316719722106,-0.6885039207549417,-0.4080532502406837,0.6272320033838386,1.329992923976477,1,0,1,Loyal Customers
12468.0,188,2,575.99,6,123,At Risk,-0.5881472804880421,0.7768188156313448,-0.3142317621415821,-1.1236677701437512,-0.4365714907528457,2,0,1,Lost Customers
12471.0,2,26,8738.78,12,444,Champions,3.718878042267452,1.052250784259544,0.4871664768354432,5.8586167705757735,-2.028003504270208,3,0,0,Champions
12472.0,32,7,5052.03,11,344,Champions,2.1648020256467526,0.550030416796178,-0.5139527712108698,3.427339464189128,-0.0249582374707176,3,0,0,Champions
12473.0,54,3,2229.45,9,234,Loyal Customers,1.0067041467990263,0.1558049883386233,-0.7999380969534762,1.6175366455060836,0.8652646913755381,1,0,0,Loyal Customers
12474.0,17,18,6166.900000000001,12,444,Champions,3.145208446663861,0.905560839017257,0.3063594421552081,4.952096647172408,-1.5894448483029258,3,0,0,Champions
12475.0,54,1,561.94,6,213,At Risk,-0.3172572227621726,-0.5965020679663763,-0.77960144804013,-0.3897397116632988,1.7562109119910152,0,0,3,At Risk
12476.0,16,10,3530.83,12,444,Champions,2.365546706736372,0.4610898838185324,0.0264961376670916,3.771748125885897,-0.6664486921490238,3,0,0,Champions
12477.0,23,6,7057.34,11,344,Champions,2.248610764820385,0.5054978475759775,-0.8483075022383194,3.575374348401244,0.476841261108276,3,0,0,Champions
12478.0,4,1,479.59,8,413,Loyal Customers,-0.147943902827884,-1.078725636446054,-0.7060742801239284,-0.0118275719111438,2.200911316939929,0,0,3,At Risk
12479.0,11,1,426.35,7,412,Loyal Customers,-0.2401857157261301,-1.052817988379037,-0.6382467760644537,-0.1684583240126803,2.0830656109601184,0,0,3,At Risk
12480.0,28,4,2266.94,10,334,Champions,1.3518662384156093,0.0445903280884489,-0.5755050365413525,2.2043374822364274,0.6725388894180974,1,0,0,Loyal Customers
12481.0,23,10,3462.2,11,344,Champions,2.321330904018791,0.5161501027843263,0.0395823660365849,3.687798341257528,-0.7453429400783282,3,0,0,Champions
12483.0,17,7,1486.54,12,444,Champions,1.638321121830936,0.0549480737555121,0.166098086027798,2.6670844607760893,-0.3597464726355057,3,0,0,Champions
12484.0,35,4,3336.98,10,334,Champions,1.5071040937760607,0.2207221681667765,-0.7897611929161239,2.4222342341127674,0.7554113751071124,3,0,0,Champions
12488.0,10,3,952.16,10,433,Champions,0.8065127877418382,-0.4805140008343549,-0.3372218168381036,1.4216512073215477,0.9733931387125564,1,0,1,Loyal Customers
12489.0,336,1,191.43,3,111,Lost Customers,-2.237465539117208,1.5372974427841637,-0.094042464945999,-3.981988650790438,-1.534789928783545,2,0,2,Lost Customers
12490.0,5,10,4227.11,12,444,Champions,2.5082564785214503,0.4190171482639879,-0.077534851821245,4.014489728597573,-0.4830806700041538,3,0,0,Champions
12491.0,39,1,350.75,6,312,At Risk,-0.4741126364887734,-0.8672157144343866,-0.5208591854338772,-0.590615784339275,1.7212071418993629,0,0,3,At Risk
12492.0,63,2,227.21,6,222,At Risk,-0.4262214616150431,-0.5873883560685512,0.1674881042232645,-0.5744171452035597,0.463205740795068,0,0,3,At Risk
12493.0,166,2,332.91,5,122,At Risk,-0.7480939876947555,0.4223287718031561,-0.0146538887741395,-1.3121870451386437,-0.4310493963412548,2,0,1,Lost Customers
12494.0,16,7,951.75,11,443,Champions,1.4244523262992743,-0.0865737609889885,0.4152015098905489,2.3458561141763394,-0.5270570128470349,1,0,0,Loyal Customers
12497.0,82,1,20.4,4,211,Lost Customers,-2.0614380471167446,-1.327648527343386,1.0592121987503085,-3.0974652304287744,0.1694621938739988,0,-1,3,At Risk
12498.0,21,3,349.70000000000005,8,332,Loyal Customers,0.2611245501113463,-0.6828736568278199,0.2257923950819968,0.569509399009657,0.4634330613206278,1,0,1,Loyal Customers
12500.0,50,7,497.89,10,343,Champions,0.9387592918495268,0.0164023202836758,0.787576782319896,1.528082707138159,-1.129995668079003,1,0,0,Loyal Customers
12501.0,337,1,1866.66,6,114,At Risk,-1.1262242350199747,2.2235390154406627,-1.365994043448388,-2.30270657744937,-0.6396661163143699,2,-1,2,Lost Customers
12502.0,96,5,1511.3200000000002,10,244,Champions,0.9873359605723098,0.6054046430579565,-0.1308722024813979,1.4881427670851284,-0.5579437908779163,1,0,1,Loyal Customers
12504.0,30,1,60.0,5,311,At Risk,-1.2901262046029411,-1.4678491618803862,0.4572266346725637,-1.8036413768383937,1.114708189184378,0,0,3,At Risk
12506.0,233,1,57.6,3,111,Lost Customers,-2.312613650585412,0.2865823173512764,0.5406338129704591,-3.8450565871704208,-0.9625380696721492,2,0,2,Lost Customers
12507.0,156,2,388.75,5,122,At Risk,-0.6227518343514202,0.3814135990625559,-0.1042191186918551,-1.098162598678483,-0.2679149469509702,0,0,1,At Risk
12508.0,26,2,398.27,7,322,Loyal Customers,0.0312707831571857,-0.7425827470738069,-0.156752296871145,0.207978863451016,1.0617149057254651,0,0,1,At Risk
12509.0,284,1,124.5,3,111,Lost Customers,-2.1905166161147744,0.9573967105696428,0.1296193676141558,-3.784391562524188,-1.177037913642438,2,0,2,Lost Customers
12510.0,143,2,620.05,7,223,Loyal Customers,-0.3297172992349812,0.4071904642909022,-0.3689335282258495,-0.6230573362122952,0.0496690158575098,1,0,1,Loyal Customers
12512.0,66,2,130.08,5,221,At Risk,-0.7133484024028928,-0.7265791178820044,0.4787718512821174,-1.016246252942919,0.2118889215618989,0,0,3,At Risk
12513.0,113,1,520.04,6,213,At Risk,-0.6466904594813908,-0.1061739862191066,-0.7185925046120567,-1.0318742293084917,1.12631715915352,0,0,3,At Risk
12514.0,267,1,779.6800000000001,5,113,At Risk,-1.2088354925055724,1.3543933173996172,-0.8987108643572189,-2.257377123791139,-0.2763373555207168,2,0,2,Lost Customers
12515.0,353,1,190.8,3,111,Lost Customers,-2.3230522358678463,1.6842447574400925,-0.0871035973705081,-4.152883569155457,-1.7087138018179548,2,0,2,Lost Customers
12516.0,78,2,270.48,6,222,At Risk,-0.4150481082832533,-0.4051060945597143,0.0747979829703528,-0.5940114604100647,0.3800541895757647,0,0,3,At Risk
12517.0,28,4,2198.09,10,334,Champions,1.3367257368466623,0.0353997968789781,-0.5582475053129102,2.181424350416389,0.66025919744477,1,0,0,Loyal Customers
12518.0,1,5,1750.09,12,444,Champions,1.5286100592102256,-0.1775322324055377,-0.2414521095469931,2.538479075985689,0.4650761852903162,1,0,0,Loyal Customers
12519.0,64,1,252.84,5,212,At Risk,-0.7578196339738468,-0.7469307291538547,-0.3307400997456147,-1.0808080187903544,1.3374173186318796,0,0,3,At Risk
12520.0,79,5,2061.56,10,244,Champions,1.2237092623427015,0.5499872551414746,-0.3096815020309719,1.887233121498304,-0.26172455960095,1,0,0,Loyal Customers
12521.0,143,1,499.03,6,213,At Risk,-0.815097701463583,0.1425997810976851,-0.6865465138644963,-1.3597435451406528,0.8053032156374799,0,0,3,At Risk
12522.0,39,2,152.72,6,321,At Risk,-0.5017262622399442,-0.9140207669075506,0.3814775240226624,-0.6302776859715871,0.5495095363556021,0,0,3,At Risk
12523.0,19,11,1277.91,11,344,Champions,1.933157695923956,0.2272755283467281,0.6902372112334395,3.1105408141147937,-1.2822162541789603,3,0,0,Champions
12524.0,9,8,1719.21,12,444,Champions,1.859286315253585,0.0867504348121732,0.2098542499582416,3.021572534015255,-0.4652113264820016,3,0,0,Champions
12526.0,1,3,1074.46,10,433,Champions,0.9102596744530236,-0.5228378621140234,-0.4075025055658063,1.6005605152814266,1.1128651845850617,1,0,1,Loyal Customers
12527.0,82,3,296.71000000000004,7,232,Loyal Customers,-0.1206532671224307,-0.2009196080305783,0.3358044382552792,-0.1567088264737025,-0.221209881425779,1,0,1,Loyal Customers
12528.0,9,6,1121.63,11,443,Champions,1.41481931944861,-0.1644270124176998,0.176693479789883,2.347612206294567,-0.113338528168272,1,0,0,Loyal Customers
12530.0,60,4,1051.42,8,233,Loyal Customers,0.8167187618073078,0.0941467764467455,-0.1360997321405398,1.316588525815763,0.0417854062572528,1,0,0,Loyal Customers
12531.0,15,1,95.27,6,411,At Risk,-0.9919383048964912,-1.4623441008820015,0.1972988812226114,-1.315870024127685,1.4487669430807446,0,0,3,At Risk
12532.0,30,1,297.33000000000004,6,312,At Risk,-0.5105527632694258,-0.9946353776458564,-0.4313511279208759,-0.6238608429285185,1.7469806199601423,0,0,3,At Risk
12534.0,131,1,828.73,6,213,At Risk,-0.5070995852260273,0.1891597742025972,-0.9736470926472832,-0.8644264761627415,1.1288757998473709,0,0,3,At Risk
12535.0,92,2,577.85,7,223,Loyal Customers,-0.1123483090014385,-0.0575625193769649,-0.3448511468866966,-0.1699857625661529,0.5394925140538195,1,0,3,Loyal Customers
12536.0,59,1,3659.97,7,214,Loyal Customers,0.5775797020378686,0.0051784805871908,-1.8262109617788056,0.9523088479713188,2.451229804111464,1,0,1,Loyal Customers
12538.0,29,1,258.75,6,312,At Risk,-0.5736240919314664,-1.0446206923310166,-0.3541305166467091,-0.7168773155175604,1.7019742474860216,0,0,3,At Risk
12539.0,22,4,4141.6,10,334,Champions,1.6773831169527924,0.1719844370008825,-0.9145557278597114,2.711565385073982,0.9734345758243694,3,0,0,Champions
12540.0,20,17,7967.64,11,344,Champions,3.2056638849266275,0.9813643828059784,0.105333781158445,5.036003445727495,-1.4056002786925754,3,0,0,Champions
12541.0,30,3,721.38,9,333,Loyal Customers,0.5715623917592162,-0.3891329151274038,-0.1760252711523555,1.01741349188203,0.6598852159209088,1,0,1,Loyal Customers
12544.0,36,1,284.9,6,312,At Risk,-0.5610927232103077,-0.955114015446907,-0.4057261667982273,-0.7149478171070538,1.6691047486346822,0,0,3,At Risk
12545.0,75,2,698.8,7,223,Loyal Customers,0.0648191444312326,-0.1489188221605098,-0.4561761050528762,0.1395044289130719,0.7876928882740368,1,0,1,Loyal Customers
12546.0,47,2,969.58,8,323,Loyal Customers,0.363778980308542,-0.2950450567360246,-0.6476898769303032,0.6600805413482527,1.2022962523502612,1,0,1,Loyal Customers
12547.0,198,2,151.8,4,121,Lost Customers,-1.2900985135191774,0.4677228795323362,0.4325672558379951,-2.210313231921853,-1.0673642839137336,2,0,2,Lost Customers
12548.0,166,1,67.19999999999999,3,111,Lost Customers,-1.907140486471788,-0.2511882112815472,0.4355949857630881,-3.0683771326282887,-0.2217915580587929,2,0,2,Lost Customers
12550.0,79,1,748.88,6,213,At Risk,-0.2999267272251472,-0.2934824181675357,-0.9326126023312404,-0.4243518103455415,1.6165773123400504,0,0,3,At Risk
12551.0,358,1,168.0,3,111,Lost Customers,-2.409904981656545,1.6900236765479428,-0.0147580969918609,-4.296491526653911,-1.809893550365484,2,0,2,Lost Customers
12552.0,40,1,165.47,5,311,At Risk,-0.846464712665778,-1.0815395029373858,-0.1017730546634923,-1.156554619615952,1.4130637019282155,0,0,3,At Risk
12553.0,8,10,2933.7000000000003,12,444,Champions,2.314103449023129,0.336263065875047,0.1277748513657534,3.713364247848404,-0.6589910710951079,3,0,0,Champions
12556.0,50,2,517.81,8,323,Loyal Customers,0.0413413976859198,-0.4556699536295544,-0.2961581564879431,0.164813481944881,0.9223407646332942,1,0,1,Loyal Customers
12558.0,8,1,195.08,6,411,At Risk,-0.6079912620355274,-1.3111819202032675,-0.2030217105101577,-0.7177822729767344,1.803199948010912,0,0,3,At Risk
